[2021/8/7 - 9:46:52] Tai Cute da thu thap: +Sat: 32, +Ruby: 14, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 14:12:31] Phong GoodBoy da thu thap: +Sat: 37, +Ruby: 18, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 14:36:38] Phong GoodBoy da thu thap: +Sat: 57, +Ruby: 23, +Vang: 3, +Kim Cuong: 0
[2021/8/29 - 14:45:12] Phong GoodBoy da thu thap luc out sv : +Sat: 22, +Ruby: 13, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 15:07:41] Lionel Khem da thu thap: +Sat: 5, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 15:08:57] Lionel Khem da thu thap: +Sat: 1, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 15:09:56] Phong GoodBoy da thu thap: +Sat: 53, +Ruby: 38, +Vang: 2, +Kim Cuong: 0
[2021/8/29 - 15:10:28] Lionel Khem da thu thap: +Sat: 2, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 15:10:48] Phong GoodBoy da thu thap: +Sat: 2, +Ruby: 0, +Vang: 1, +Kim Cuong: 0
[2021/8/29 - 15:11:16] Lionel Khem da thu thap: +Sat: 2, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 15:18:56] Phong GoodBoy da thu thap: +Sat: 20, +Ruby: 12, +Vang: 3, +Kim Cuong: 0
[2021/8/29 - 15:25:30] Phong GoodBoy da thu thap: +Sat: 19, +Ruby: 13, +Vang: 1, +Kim Cuong: 0
[2021/8/29 - 15:27:17] Lionel Khem da thu thap luc out sv : +Sat: 12, +Ruby: 8, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 15:40:31] Phong GoodBoy da thu thap: +Sat: 44, +Ruby: 22, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 15:46:45] Phong GoodBoy da thu thap luc out sv : +Sat: 22, +Ruby: 11, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 15:51:18] Phong GoodBoy da thu thap luc out sv : +Sat: 4, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 15:54:15] Andy Johnson da thu thap luc out sv : +Sat: 188, +Ruby: 87, +Vang: 3, +Kim Cuong: 1
[2021/8/29 - 16:27:56] Phong GoodBoy da thu thap luc out sv : +Sat: 17, +Ruby: 9, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 16:40:38] Phong GoodBoy da thu thap: +Sat: 25, +Ruby: 23, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 16:47:43] Andy Johnson da thu thap luc out sv : +Sat: 43, +Ruby: 27, +Vang: 1, +Kim Cuong: 0
[2021/8/29 - 16:51:45] Phong GoodBoy da thu thap: +Sat: 30, +Ruby: 21, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 16:58:14] Phong GoodBoy da thu thap: +Sat: 10, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 17:01:20] Petes williams da thu thap luc out sv : +Sat: 12, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 17:06:59] Andy Johnson da thu thap luc out sv : +Sat: 45, +Ruby: 18, +Vang: 1, +Kim Cuong: 0
[2021/8/29 - 18:00:28] Phong GoodBoy da thu thap: +Sat: 103, +Ruby: 59, +Vang: 2, +Kim Cuong: 0
[2021/8/29 - 18:07:20] Phong GoodBoy da thu thap: +Sat: 20, +Ruby: 7, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 18:10:57] Phong GoodBoy da thu thap: +Sat: 11, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 18:17:17] Phong GoodBoy da thu thap: +Sat: 17, +Ruby: 8, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 18:18:42] Phong GoodBoy da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 18:20:55] Phong GoodBoy da thu thap: +Sat: 6, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 18:22:52] Phong GoodBoy da thu thap luc out sv : +Sat: 6, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 18:24:33] Phong GoodBoy da thu thap: +Sat: 2, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 18:33:47] Phong GoodBoy da thu thap: +Sat: 37, +Ruby: 10, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 18:35:03] Phong GoodBoy da thu thap luc out sv : +Sat: 4, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 18:38:41] Phong GoodBoy da thu thap: +Sat: 5, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 18:38:49] Phong GoodBoy da thu thap luc out sv : +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 19:03:38] Phong GoodBoy da thu thap luc out sv : +Sat: 39, +Ruby: 19, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 19:25:02] Phong GoodBoy da thu thap luc out sv : +Sat: 15, +Ruby: 4, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 19:54:43] Phong GoodBoy da thu thap luc out sv : +Sat: 13, +Ruby: 10, +Vang: 1, +Kim Cuong: 0
[2021/8/29 - 19:55:40] Petes williams da thu thap luc out sv : +Sat: 19, +Ruby: 14, +Vang: 1, +Kim Cuong: 0
[2021/8/29 - 20:06:38] Petes williams da thu thap luc out sv : +Sat: 22, +Ruby: 19, +Vang: 1, +Kim Cuong: 0
[2021/8/29 - 20:36:23] Andy Johnson da thu thap luc out sv : +Sat: 1, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 20:42:44] Andy Johnson da thu thap luc out sv : +Sat: 15, +Ruby: 12, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 20:55:29] Phong GoodBoy da thu thap luc out sv : +Sat: 40, +Ruby: 19, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 20:58:11] Phong GoodBoy da thu thap luc out sv : +Sat: 3, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 21:09:36] Ashley Max da thu thap luc out sv : +Sat: 5, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 21:10:42] Andy Johnson da thu thap luc out sv : +Sat: 38, +Ruby: 22, +Vang: 1, +Kim Cuong: 0
[2021/8/29 - 21:28:57] Andy Johnson da thu thap luc out sv : +Sat: 33, +Ruby: 19, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 21:41:17] Andy Johnson da thu thap luc out sv : +Sat: 34, +Ruby: 8, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 21:53:53] Andy Johnson da thu thap luc out sv : +Sat: 30, +Ruby: 20, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 22:06:33] Andy Johnson da thu thap luc out sv : +Sat: 34, +Ruby: 14, +Vang: 1, +Kim Cuong: 0
[2021/8/29 - 22:08:19] Andy Johnson da thu thap luc out sv : +Sat: 5, +Ruby: 4, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 22:13:58] Andy Johnson da thu thap luc out sv : +Sat: 11, +Ruby: 4, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 22:16:25] Phong GoodBoy da thu thap luc out sv : +Sat: 11, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 22:20:05] Phong GoodBoy da thu thap luc out sv : +Sat: 5, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 22:25:54] Andy Johnson da thu thap: +Sat: 27, +Ruby: 16, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 22:28:15] Thuan Max da thu thap: +Sat: 32, +Ruby: 12, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 22:28:16] Thuan Max da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 22:33:08] Thuan Max da thu thap: +Sat: 11, +Ruby: 8, +Vang: 1, +Kim Cuong: 0
[2021/8/29 - 22:33:12] Thuan Max da thu thap luc out sv : +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 22:48:14] Thuan Max da thu thap luc out sv : +Sat: 26, +Ruby: 17, +Vang: 1, +Kim Cuong: 0
[2021/8/29 - 22:49:17] Andy Johnson da thu thap luc out sv : +Sat: 58, +Ruby: 28, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 22:50:28] Andy Johnson da thu thap luc out sv : +Sat: 4, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 22:51:50] Andy Johnson da thu thap luc out sv : +Sat: 2, +Ruby: 0, +Vang: 1, +Kim Cuong: 0
[2021/8/29 - 22:53:21] Andy Johnson da thu thap luc out sv : +Sat: 5, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 23:01:22] Andy Johnson da thu thap luc out sv : +Sat: 17, +Ruby: 7, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 23:08:13] Thuan Max da thu thap luc out sv : +Sat: 16, +Ruby: 7, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 23:25:06] Andy Johnson da thu thap: +Sat: 0, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 23:31:47] Thuan Max da thu thap: +Sat: 44, +Ruby: 27, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 23:36:17] Andy Johnson da thu thap luc out sv : +Sat: 15, +Ruby: 6, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 23:42:38] Thuan Max da thu thap luc out sv : +Sat: 25, +Ruby: 16, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 23:46:33] Andy Johnson da thu thap: +Sat: 6, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/8/29 - 23:52:17] Andy Johnson da thu thap luc out sv : +Sat: 14, +Ruby: 8, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 0:27:30] Phong GoodBoy da thu thap: +Sat: 89, +Ruby: 51, +Vang: 3, +Kim Cuong: 0
[2021/8/30 - 0:39:38] Phong GoodBoy da thu thap: +Sat: 42, +Ruby: 16, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 0:40:10] Thuan Max da thu thap luc out sv : +Sat: 12, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 1:01:16] Petes williams da thu thap luc out sv : +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 1:02:52] Petes williams da thu thap luc out sv : +Sat: 2, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 1:04:02] Petes williams da thu thap luc out sv : +Sat: 1, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 1:20:04] Phong GoodBoy da thu thap: +Sat: 104, +Ruby: 52, +Vang: 3, +Kim Cuong: 0
[2021/8/30 - 1:30:15] Phong GoodBoy da thu thap: +Sat: 37, +Ruby: 10, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 1:33:32] Phong GoodBoy da thu thap luc out sv : +Sat: 9, +Ruby: 6, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 1:36:58] Petes williams da thu thap: +Sat: 59, +Ruby: 28, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 1:37:06] Phong GoodBoy da thu thap: +Sat: 3, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 1:41:16] Phong GoodBoy da thu thap: +Sat: 11, +Ruby: 9, +Vang: 1, +Kim Cuong: 0
[2021/8/30 - 1:47:40] Phong GoodBoy da thu thap: +Sat: 20, +Ruby: 13, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 1:51:01] Phong GoodBoy da thu thap: +Sat: 12, +Ruby: 6, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 1:51:05] Petes williams da thu thap luc out sv : +Sat: 45, +Ruby: 8, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 1:56:06] Phong GoodBoy da thu thap: +Sat: 9, +Ruby: 14, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 1:56:31] Phong GoodBoy da thu thap: +Sat: 2, +Ruby: 0, +Vang: 1, +Kim Cuong: 0
[2021/8/30 - 1:57:12] Phong GoodBoy da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 2:08:54] Thuan Max da thu thap: +Sat: 26, +Ruby: 32, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 2:30:17] Thuan Max da thu thap: +Sat: 62, +Ruby: 28, +Vang: 2, +Kim Cuong: 0
[2021/8/30 - 2:52:25] Thuan Max da thu thap: +Sat: 65, +Ruby: 25, +Vang: 2, +Kim Cuong: 0
[2021/8/30 - 2:55:54] Thuan Max da thu thap: +Sat: 4, +Ruby: 7, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 2:56:56] Thuan Max da thu thap: +Sat: 3, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 2:57:05] Thuan Max da thu thap: +Sat: 2, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 3:35:28] Thuan Max da thu thap luc out sv : +Sat: 38, +Ruby: 22, +Vang: 1, +Kim Cuong: 0
[2021/8/30 - 5:51:27] Cosa nostra da thu thap luc out sv : +Sat: 103, +Ruby: 42, +Vang: 1, +Kim Cuong: 0
[2021/8/30 - 6:50:43] Vu Hieu da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 6:59:50] Vu Hieu da thu thap: +Sat: 29, +Ruby: 6, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 7:06:54] Vu Hieu da thu thap: +Sat: 22, +Ruby: 3, +Vang: 1, +Kim Cuong: 0
[2021/8/30 - 7:18:25] Vu Hieu da thu thap: +Sat: 40, +Ruby: 18, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 7:21:50] Vu Hieu da thu thap luc out sv : +Sat: 8, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 7:24:54] Vu Hieu da thu thap luc out sv : +Sat: 11, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 7:29:28] Vu Hieu da thu thap: +Sat: 10, +Ruby: 4, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 7:29:50] Phong GoodBoy da thu thap: +Sat: 46, +Ruby: 23, +Vang: 2, +Kim Cuong: 0
[2021/8/30 - 7:30:22] Vu Hieu da thu thap luc out sv : +Sat: 3, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 7:46:04] Phong GoodBoy da thu thap: +Sat: 48, +Ruby: 19, +Vang: 1, +Kim Cuong: 0
[2021/8/30 - 7:53:54] Phong GoodBoy da thu thap: +Sat: 23, +Ruby: 13, +Vang: 1, +Kim Cuong: 0
[2021/8/30 - 8:05:18] Phong GoodBoy da thu thap luc out sv : +Sat: 29, +Ruby: 16, +Vang: 1, +Kim Cuong: 0
[2021/8/30 - 8:12:46] Phong GoodBoy da thu thap: +Sat: 18, +Ruby: 7, +Vang: 1, +Kim Cuong: 0
[2021/8/30 - 8:23:00] Phong GoodBoy da thu thap: +Sat: 21, +Ruby: 17, +Vang: 1, +Kim Cuong: 0
[2021/8/30 - 8:25:55] Phong GoodBoy da thu thap luc out sv : +Sat: 11, +Ruby: 4, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 8:32:08] Phong GoodBoy da thu thap luc out sv : +Sat: 19, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 8:34:22] Phong GoodBoy da thu thap: +Sat: 4, +Ruby: 2, +Vang: 1, +Kim Cuong: 0
[2021/8/30 - 8:43:13] Phong GoodBoy da thu thap luc out sv : +Sat: 31, +Ruby: 11, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 9:02:33] Vu Hieu da thu thap luc out sv : +Sat: 12, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 9:04:00] Phong GoodBoy da thu thap: +Sat: 26, +Ruby: 15, +Vang: 1, +Kim Cuong: 0
[2021/8/30 - 9:39:46] Phong GoodBoy da thu thap: +Sat: 45, +Ruby: 29, +Vang: 1, +Kim Cuong: 0
[2021/8/30 - 9:46:35] Phong GoodBoy da thu thap: +Sat: 21, +Ruby: 12, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 9:54:08] Sir Xuf da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 9:54:22] Sir Xuf da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 9:54:29] Lionel Khem da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 9:54:47] Sir Xuf da thu thap: +Sat: 3, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 9:54:56] Sir Xuf da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 9:55:01] Lionel Khem da thu thap: +Sat: 1, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 9:55:19] Sir Xuf da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 10:11:24] Sir Xuf da thu thap: +Sat: 20, +Ruby: 6, +Vang: 1, +Kim Cuong: 0
[2021/8/30 - 10:11:28] Lionel Khem da thu thap: +Sat: 11, +Ruby: 5, +Vang: 1, +Kim Cuong: 0
[2021/8/30 - 10:17:52] Phong GoodBoy da thu thap: +Sat: 58, +Ruby: 19, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 10:45:09] Phong GoodBoy da thu thap: +Sat: 56, +Ruby: 36, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 11:46:50] Sir Xuf da thu thap: +Sat: 0, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 11:47:40] Sir Xuf da thu thap: +Sat: 4, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 11:48:21] Sir Xuf da thu thap: +Sat: 0, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 11:52:45] Sir Xuf da thu thap luc out sv : +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 12:30:27] Andy Johnson da thu thap luc out sv : +Sat: 5, +Ruby: 4, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 12:52:27] Sir Xuf da thu thap luc out sv : +Sat: 7, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 13:46:29] Phong GoodBoy da thu thap: +Sat: 3, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 13:47:00] Phong GoodBoy da thu thap: +Sat: 2, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 13:47:06] Phong GoodBoy da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 13:49:37] Petes williams da thu thap luc out sv : +Sat: 1, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 15:17:07] Sir Xuf da thu thap luc out sv : +Sat: 4, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 17:05:43] Phong GoodBoy da thu thap luc out sv : +Sat: 8, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 18:54:48] Phong GoodBoy da thu thap luc out sv : +Sat: 22, +Ruby: 8, +Vang: 2, +Kim Cuong: 0
[2021/8/30 - 19:01:53] Phong GoodBoy da thu thap luc out sv : +Sat: 6, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2021/8/30 - 20:48:57] Phong GoodBoy da thu thap luc out sv : +Sat: 18, +Ruby: 6, +Vang: 1, +Kim Cuong: 0
[2021/8/31 - 16:20:31] Win Sugar da thu thap luc out sv : +Sat: 9, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/8/31 - 19:53:48] Andy Johnson da thu thap luc out sv : +Sat: 34, +Ruby: 21, +Vang: 2, +Kim Cuong: 0
[2021/8/31 - 21:24:09] nghia pham da thu thap luc out sv : +Sat: 285, +Ruby: 177, +Vang: 6, +Kim Cuong: 1
[2021/9/1 - 7:01:21] Lionel Khem da thu thap: +Sat: 35, +Ruby: 12, +Vang: 0, +Kim Cuong: 0
[2021/9/1 - 12:46:55] Sir Xuf da thu thap luc out sv : +Sat: 37, +Ruby: 9, +Vang: 0, +Kim Cuong: 0
[2021/9/1 - 13:52:57] Andy Johnson da thu thap luc out sv : +Sat: 141, +Ruby: 80, +Vang: 1, +Kim Cuong: 0
[2021/9/1 - 14:03:13] Sir Xuf da thu thap: +Sat: 2, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/9/1 - 14:06:52] Sir Xuf da thu thap: +Sat: 12, +Ruby: 7, +Vang: 0, +Kim Cuong: 0
[2021/9/1 - 14:19:33] Sir Xuf da thu thap: +Sat: 31, +Ruby: 17, +Vang: 0, +Kim Cuong: 0
[2021/9/1 - 14:28:15] Sir Xuf da thu thap: +Sat: 24, +Ruby: 16, +Vang: 1, +Kim Cuong: 0
[2021/9/1 - 14:30:08] Sir Xuf da thu thap: +Sat: 7, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/9/1 - 14:31:43] Sir Xuf da thu thap: +Sat: 3, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/9/1 - 14:32:39] Sir Xuf da thu thap: +Sat: 2, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/9/1 - 14:33:58] Sir Xuf da thu thap: +Sat: 3, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/9/1 - 14:47:11] Sir Xuf da thu thap: +Sat: 16, +Ruby: 9, +Vang: 0, +Kim Cuong: 0
[2021/9/1 - 14:47:53] Sir Xuf da thu thap: +Sat: 2, +Ruby: 1, +Vang: 1, +Kim Cuong: 0
[2021/9/1 - 14:50:44] Sir Xuf da thu thap: +Sat: 7, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/9/1 - 15:05:34] Lionel Khem da thu thap: +Sat: 16, +Ruby: 8, +Vang: 0, +Kim Cuong: 0
[2021/9/1 - 15:10:12] Lionel Khem da thu thap: +Sat: 7, +Ruby: 7, +Vang: 0, +Kim Cuong: 0
[2021/9/1 - 15:13:39] Lionel Khem da thu thap luc out sv : +Sat: 1, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/9/1 - 15:36:46] petes williams da thu thap luc out sv : +Sat: 14, +Ruby: 7, +Vang: 1, +Kim Cuong: 0
[2021/9/1 - 15:50:13] petes williams da thu thap luc out sv : +Sat: 1, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/9/1 - 15:50:35] Andy Johnson da thu thap luc out sv : +Sat: 43, +Ruby: 38, +Vang: 0, +Kim Cuong: 0
[2021/9/1 - 16:10:36] Sir Xuf da thu thap luc out sv : +Sat: 4, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/9/1 - 16:46:47] Sir Xuf da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/9/1 - 16:47:37] Sir Xuf da thu thap luc out sv : +Sat: 2, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/9/1 - 20:21:00] nghia pham da thu thap luc out sv : +Sat: 10, +Ruby: 6, +Vang: 0, +Kim Cuong: 0
[2021/9/2 - 1:22:48] Phi Hanh Toi da thu thap luc out sv : +Sat: 1, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/9/3 - 13:55:14] Lionel Khem da thu thap luc out sv : +Sat: 7, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2021/9/4 - 14:36:55] Phi Hanh Toi da thu thap luc out sv : +Sat: 14, +Ruby: 6, +Vang: 1, +Kim Cuong: 0
[2021/10/1 - 16:29:43] Quang Huy da thu thap luc out sv : +Sat: 7, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/12/17 - 18:44:55] Keith Way da thu thap: +Sat: 6, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/12/17 - 18:51:19] Keith Way da thu thap luc out sv : +Sat: 18, +Ruby: 8, +Vang: 1, +Kim Cuong: 0
[2021/12/17 - 19:14:17] Keith Way da thu thap luc out sv : +Sat: 5, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/12/17 - 19:17:53] Dog Die da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/12/17 - 19:18:33] Dog Die da thu thap: +Sat: 1, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/12/17 - 19:31:19] Keith Way da thu thap luc out sv : +Sat: 5, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/12/17 - 19:38:30] Mon Chung da thu thap: +Sat: 3, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/12/17 - 19:45:17] Mon Chung da thu thap: +Sat: 15, +Ruby: 11, +Vang: 1, +Kim Cuong: 0
[2021/12/17 - 19:48:54] Dog Die da thu thap luc out sv : +Sat: 8, +Ruby: 7, +Vang: 0, +Kim Cuong: 0
[2021/12/17 - 19:49:23] Mon Chung da thu thap: +Sat: 14, +Ruby: 4, +Vang: 0, +Kim Cuong: 0
[2021/12/17 - 19:49:57] Mon Chung da thu thap: +Sat: 2, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/12/17 - 19:50:39] Mon Chung da thu thap: +Sat: 0, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/12/17 - 19:52:00] Mon Chung da thu thap: +Sat: 4, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/12/17 - 19:53:25] Mon Chung da thu thap: +Sat: 4, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/12/17 - 19:54:25] Mon Chung da thu thap: +Sat: 1, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/12/17 - 19:55:55] Mon Chung da thu thap: +Sat: 4, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/12/17 - 19:56:19] Mon Chung da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/12/17 - 19:57:20] Mon Chung da thu thap: +Sat: 5, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/12/17 - 19:58:10] Mon Chung da thu thap: +Sat: 2, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/12/17 - 20:04:15] Brian Walker da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/12/17 - 20:04:24] Brian Walker da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/12/17 - 20:19:04] Mon Chung da thu thap luc out sv : +Sat: 1, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/12/18 - 21:00:07] Andy Johnson da thu thap luc out sv : +Sat: 6, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/12/23 - 10:17:40] Simp lord da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/12/23 - 10:18:09] Simp lord da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/12/23 - 10:18:38] Simp lord da thu thap: +Sat: 1, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
